date,driver_id,distance_km,drive_seconds,litres,co2_kg,n_legs,n_stop_legs,drive_hours,stops,low_speed_share_leg_t12,low_speed_share_time_t12,service_minutes,worked_hours,worked_hours_median_driver,_T_cong,_D_stops,_V_shift,S_DOBI,service_minutes_assumed,litres_lit,distance_km_dist,fuel_cost_vnd,maint_cost_vnd,labour_other_cost_vnd,total_cost_vnd,cost_per_km_vnd,cost_per_stop_vnd,co2_g_per_km,fuel_L_per_100km,on_frontier
2025-03-13,D-03,107.706,20841.0,10.7706,28.865208000000003,30,30,5.789166666666667,30,0.1333333333333333,0.2206707931481215,10.0,12.289166666666668,11.859027777777778,0.4174684942564904,0.3102091488726737,0.2090080283031702,0.3227525508553494,10.0,10.7706,107.706,268627.395288584,44343.180077009565,3626923.076923077,3939893.652288671,36580.07587589058,131329.78840962236,268.0,10.0,False
2025-03-13,D-04,106.508,19369.0,11.71588,31.3985584,32,32,5.380277777777778,32,0.0625,0.0783210284475192,10.0,12.21361111111111,11.8325,0.1481689595081964,0.3709931581387238,0.1849911552592182,0.2260628778226611,10.0,11.71588,106.508,292203.43601225707,43849.95658219723,3626923.076923077,3962976.4695175313,37208.251676095046,123843.01467242284,294.8,11.0,False
2025-03-14,D-01,89.147,20162.0,6.686025,15.44471775,37,37,5.600555555555555,37,0.054054054054054,0.0508382104949905,10.0,13.26722222222222,12.539583333333333,0.0961765301300766,0.4283605877592991,0.3547421417879979,0.2734014309162197,10.0,6.686025,89.147,166754.8215126692,36702.33296497106,3626923.076923077,3830380.231400717,42967.01214175145,103523.79003785722,173.25,7.5,False
2025-03-14,D-02,105.351,19699.0,10.5351,28.234068000000004,31,31,5.4719444444444445,31,0.0,0.0,10.0,12.13861111111111,12.15236111111111,0.0,0.3484970073536384,0.0050346985984482,0.106059511785626,10.0,10.5351,105.351,262753.8365647932,43373.61302335093,3626923.076923077,3933050.526511221,37332.82575876092,126872.59762939424,268.00000000000006,10.0,True
2025-03-14,D-03,111.87,20604.0,11.187,29.981160000000003,31,31,5.723333333333334,31,0.064516129032258,0.0568336245389244,10.0,12.39,11.859027777777778,0.1075187491780015,0.3308869843252033,0.2584025037420058,0.2197943460913633,10.0,11.187,111.87,279012.7449810957,46057.52284194994,3626923.076923077,3951993.3447461226,35326.65902159759,127483.656282133,268.0,10.0,False
2025-03-14,D-04,144.703,20369.0,15.917330000000002,42.65844440000001,24,24,5.658055555555555,24,0.0416666666666666,0.0266090627914968,10.0,11.158055555555556,11.8325,0.0503394455544746,0.2115624036476692,0.3286841747176479,0.182209751731385,10.0,15.917330000000002,144.703,396990.9659488642,59575.057904699046,3626923.076923077,4083489.10077664,28219.795724875366,170145.37919902668,294.80000000000007,11.000000000000002,False
2025-03-15,D-01,85.258,18776.0,6.394349999999999,14.7709485,37,37,5.215555555555556,37,0.1891891891891892,0.2402002556455049,10.0,12.882222222222222,12.539583333333333,0.4544146400790086,0.4566865139693322,0.1661450537488089,0.3686153263470457,10.0,6.394349999999999,85.258,159480.2132716429,35101.209282729666,3626923.076923077,3821504.499477449,44822.826004333314,103283.90539128242,173.25,7.5,False
2025-03-15,D-02,102.699,18563.0,10.2699,27.523332000000003,32,32,5.1563888888888885,32,0.0,0.0,10.0,11.989722222222222,12.15236111111111,0.0,0.3876204594222786,0.0779697918084089,0.1396770753692062,10.0,10.2699,102.699,256139.5360401676,42281.76936037737,3626923.076923077,3925344.382323622,38221.83645725491,122667.01194761318,268.0,10.0,False
2025-03-15,D-03,107.413,19149.0,10.7413,28.786684000000005,31,31,5.319166666666667,31,0.0,0.0,10.0,11.985833333333332,11.859027777777778,0.0,0.3595601141838492,0.0604163831813842,0.12599294920957,10.0,10.7413,107.413,267896.62980829924,44222.550290715735,3626923.076923077,3939042.257022092,36671.93223373421,127065.87925877716,268.00000000000006,10.0,True
2025-03-15,D-04,104.408,18022.0,11.48488,30.7794784,32,32,5.006111111111111,32,0.0,0.0,10.0,11.839444444444444,11.8325,0.0,0.3991336780900896,0.0017009116886647,0.1202503769336263,10.0,11.48488,104.408,286442.1108946533,42985.3744961322,3626923.076923077,3956350.562313863,37893.17449155106,123635.9550723082,294.8,11.0,False
2025-03-17,D-01,106.672,19238.0,8.000399999999999,18.480924,31,31,5.3438888888888885,31,0.032258064516129,0.0126832311051044,10.0,12.010555555555555,12.539583333333333,0.0239943370675292,0.3577508152599971,0.2574499931963528,0.1941579773639166,10.0,8.000399999999999,106.672,199536.38731981383,43917.47632606136,3626923.076923077,3870376.940568952,36282.96966935046,124850.86905061136,173.25,7.5,False
2025-03-17,D-02,101.993,19350.0,10.1993,27.334124000000003,31,31,5.375,31,0.0,0.0,10.0,12.041666666666666,12.15236111111111,0.0,0.3554845018202106,0.0525241529459785,0.1224025964298567,10.0,10.1993,101.993,254378.7154630991,41991.10509715742,3626923.076923077,3923292.8974833335,38466.29570150239,126557.83540268816,268.00000000000006,10.000000000000002,False
2025-03-17,D-03,98.651,19942.0,9.8651,26.438468000000004,30,30,5.539444444444444,30,0.0666666666666666,0.1076622204392739,10.0,12.039444444444444,11.859027777777778,0.203677090265974,0.3274176094182942,0.0866784596543748,0.2056996568281903,10.0,9.8651,98.651,246043.4996436048,40615.184463048216,3626923.076923077,3913581.76102973,39670.97911860731,130452.72536765768,268.00000000000006,10.0,False
2025-03-17,D-04,129.266,20611.0,14.21926,38.1076168,25,25,5.7252777777777775,25,0.0,0.0,10.0,11.391944444444444,11.8325,0.0,0.2263871022336197,0.2141107633691653,0.1321493596808355,10.0,14.21926,129.266,354639.7393581742,53219.55616061053,3626923.076923077,4034782.372441862,31213.02099888495,161391.29489767447,294.80000000000007,11.000000000000002,False
2025-03-18,D-01,93.224,19401.0,6.9918,16.151058,34,34,5.389166666666667,34,0.088235294117647,0.0639657749600536,10.0,12.555833333333332,12.539583333333333,0.1210114640708192,0.4008584944175105,0.0062593550142869,0.1705399404578669,10.0,6.9918,93.224,174381.0950530817,38380.85732920302,3626923.076923077,3839685.0293053617,41187.730941660535,112931.91262662828,173.24999999999997,7.5,True
2025-03-18,D-02,97.837,18729.0,9.7837,26.220316000000004,33,33,5.2025,33,0.0303030303030303,0.0518981259010091,10.0,12.2025,12.15236111111111,0.0981816948475153,0.399655128131487,0.0228602530956593,0.16602729230715,10.0,9.7837,97.837,244013.31841168736,40280.0559782592,3626923.076923077,3911216.451313024,39976.86408325095,118521.7106458492,268.0,10.0,False
2025-03-18,D-03,131.263,21100.0,13.1263,35.178484000000005,25,25,5.861111111111111,25,0.08,0.0676303317535545,10.0,11.527777777777777,11.859027777777778,0.1279441305323629,0.2175989945725653,0.1605660634099877,0.1646271696077111,10.0,13.1263,131.263,327380.4410874548,54041.73255388286,3626923.076923077,4008345.250564415,30536.74874537695,160333.8100225766,268.0,10.0,True
2025-03-18,D-04,115.236,20405.0,12.67596,33.971572800000004,32,32,5.668055555555555,32,0.09375,0.1441803479539328,10.0,12.501388888888888,11.8325,0.2727626610799518,0.350495826116532,0.3259627160157841,0.3120426270716755,10.0,12.67596,115.236,316148.60059627873,47443.324414185605,3626923.076923077,3990515.001933541,34629.06558656618,124703.59381042316,294.8,11.0,False
2025-03-19,D-01,91.804,21498.0,6.8853,15.905043,36,36,5.971666666666667,36,0.1666666666666666,0.1355940087449995,10.0,13.471666666666668,12.539583333333333,0.2565188888544049,0.3887496483926199,0.4548918220166014,0.3556999966645283,10.0,6.8853,91.804,171724.899706654,37796.23515672095,3626923.076923077,3836444.211786452,41789.51038937793,106567.89477184588,173.25,7.5,False
2025-03-19,D-02,101.228,19146.0,10.1228,27.129104,34,34,5.318333333333333,34,0.0588235294117647,0.1053483756398203,10.0,12.485,12.15236111111111,0.1992997221032434,0.4060797501343903,0.1612464280854534,0.2499177423072505,10.0,10.1228,101.228,252470.7441579186,41676.15019437658,3626923.076923077,3921069.971275373,38735.03350135706,115325.58739045211,268.00000000000006,10.0,False
2025-03-19,D-03,51.815,12068.0,5.181500000000001,13.88642,41,41,3.352222222222222,41,0.0975609756097561,0.1083858137222406,10.0,11.685555555555556,11.859027777777778,0.2050459954753347,0.6729797799914038,0.0832766362770436,0.3088953230706682,10.0,5.181500000000001,51.815,129230.76232408578,21332.533709266438,3626923.076923077,3777486.372956429,72903.33634963677,92133.81397454704,268.00000000000006,10.000000000000002,False
2025-03-19,D-04,111.801,18394.0,12.29811,32.9589348,31,31,5.109444444444445,31,0.064516129032258,0.0416983799064912,10.0,11.77611111111111,11.8325,0.0788856541645424,0.3752142274398803,0.0259218941352564,0.151895098138358,10.0,12.29811,111.801,306724.7187967697,46029.11514483637,3626923.076923077,3979676.910864683,35596.07616089912,128376.67454402204,294.8,10.999999999999998,False
2025-03-20,D-01,109.101,22232.0,8.182575,18.90174825,33,33,6.175555555555556,33,0.1515151515151515,0.10952680820439,10.0,13.175555555555556,12.539583333333333,0.2072045468704809,0.3317775591889562,0.3098380732072386,0.2753665084670508,10.0,8.182575,109.101,204079.97781028776,44917.50960560991,3626923.076923077,3875920.564338975,35525.98568609797,117452.13831330226,173.25,7.5,True
2025-03-20,D-02,102.464,19160.0,10.2464,27.460352,33,33,5.322222222222222,33,0.0606060606060606,0.1045407098121085,10.0,12.322222222222225,12.15236111111111,0.1977717671249381,0.3907252956422577,0.0815076881208329,0.2207786019789024,10.0,10.2464,102.464,255553.4272078572,42185.01850788915,3626923.076923077,3924661.522638824,38302.8334111378,118929.13704966132,268.0,10.0,False
2025-03-20,D-03,33.93,9408.0,3.393,9.093240000000002,47,47,2.6133333333333333,47,0.6595744680851063,0.52859268707483,10.0,11.946666666666664,11.859027777777778,1.0,0.8176035414063955,0.0412300993332417,0.6576500922218911,10.0,3.393,33.93,84624.13906506282,13969.176276279266,3626923.076923077,3725516.3922644192,109800.07050587736,79266.3062183919,268.00000000000006,10.0,False
2025-03-20,D-04,112.784,20354.0,12.40624,33.2487232,31,31,5.653888888888889,31,0.0967741935483871,0.1427729193278962,10.0,12.320555555555554,11.8325,0.2701000653603152,0.3356797926396235,0.237379235270104,0.2799577345170443,10.0,12.40624,112.784,309421.5676494385,46433.82190226586,3626923.076923077,3982778.466474781,35313.32872104892,128476.72472499296,294.8,11.000000000000002,False
2025-03-21,D-01,93.961,20909.0,7.047075,16.27874325,35,35,5.808055555555556,35,0.2571428571428571,0.2875316849203692,10.0,13.141388888888889,12.539583333333333,0.5439569860709498,0.385713347395503,0.2931011021907742,0.4212271293042631,10.0,7.047075,93.961,175759.69784907973,38684.28447083632,3626923.076923077,3841367.059242993,40882.56893011987,109753.3445497998,173.25000000000003,7.5,False
2025-03-21,D-02,85.44200000000001,16109.0,8.5442,22.898456000000003,35,35,4.474722222222222,35,0.0,0.0,10.0,11.808055555555557,12.15236111111111,0.0,0.4879200981144307,0.1669614913593683,0.1964644768421397,10.0,8.5442,85.44200000000001,213099.1951074889,35176.96314169918,3626923.076923077,3875199.235172265,45354.73461731075,110719.978147779,268.0,10.0,False
2025-03-21,D-03,32.882,6918.0,3.2882,8.812376,45,45,1.9216666666666664,45,0.3111111111111111,0.1736050881757733,10.0,10.921666666666669,11.859027777777778,0.3284288496999146,0.8808498649013717,0.4574772077833715,0.5328696616853887,10.0,3.2882,32.882,82010.34308097245,13537.70864475729,3626923.076923077,3722471.128648807,113206.95604430408,82721.58063664015,268.0,10.0,False
2025-03-21,D-04,112.778,20256.0,12.40558,33.2469544,31,31,5.626666666666667,31,0.0,0.0,10.0,12.293333333333331,11.8325,0.0,0.3375733469926174,0.2240440876309699,0.1684852303870762,10.0,12.40558,112.778,309405.1067205311,46431.351667734256,3626923.076923077,3982759.535311342,35315.03959381566,128476.11404230136,294.8,11.0,False
